id,category,heading,content,source_url
03-宫位-004,03-宫位,`兄弟宫`,兄弟宫主要看的是星盘主人和兄弟姊妹之间的相处模式。其次，在区分 `父` 和 `母` 的时候，也看和 `母亲` 的相处模式。有萌新可能会疑惑兄弟宫和母亲有什么关系？这就要说到 [前言](#前言) 里面说的 `宫` 和 `位` 的关系了。兄弟宫是星盘主人的 `兄弟宫`，但同时，它也是星盘主人 `父母宫` 的 `夫妻位`。这听起来有点绕，但是当你熟悉了以后，你还可以推导出更多的情况来。比如说，在传统紫微斗数师傅在解盘的时候，看财运也会去看 `兄弟宫`，这是为什么呢？因为兄弟宫是 `财帛宫` 的 `田宅位`，也就是财帛流动的宫位，所以可以看出流动资金的状况。但是奉劝大家不要套娃，因为...会晕！我们只要知道，既然叫兄弟宫，那它的首要任务就是展示和兄弟姊妹之间的对待关系，在掌握了这一层以后，再尝试去深挖其他的信息。,https://iztro.com/learn/palace
03-宫位-005,03-宫位,`夫妻宫`,夫妻宫毋庸置疑就是代表 `感情` 的宫位，它展示了星盘主人的择偶观和对感情的态度。虽然它不在星盘主人命宫的 `三方四正` 内，但是因为感情和婚姻而影响自己一生的人大有人在。所以笔者一直强调的是十二宫的平衡，而不是某一宫独好。如果你在寻觅良人的时候不知道自己喜欢什么样的，不知道什么个性的人会比较吸引自己，那不妨排出自己紫微斗数星盘看一看。另外，可能有些读者听说过 `合盘`，其实就是指拿出男女双方的星盘命宫及夫妻宫进行对比，看看双方三观和对待感情的态度是否相合。很多人认为，夫妻宫是看 `桃花` 的宫位，但其实不是，代表 `桃花` 的宫位是 `子女宫`，而不是夫妻宫。,https://iztro.com/learn/palace
03-宫位-006,03-宫位,`子女宫`,在夫妻宫介绍中，我们讲了子女宫是 `桃花` 宫，这是由造小人这件事情衍生而来，因为在“创建小号”之前，我们是没有子女的。子女宫除了看 `子女` 和 `桃花` 以外，还能看和 `合作伙伴` 之间的情况，为什么呢？这是因为 `子女宫` 是 `官禄宫` 的 `仆役位`，也就是 `工作上的伙伴`。,https://iztro.com/learn/palace
03-宫位-007,03-宫位,`财帛宫`,很多人看到财帛宫，就不自觉的会联想到财富，以为财帛宫好就是财运好，其实不是的，财帛宫展现出的是星盘主人对财务的态度，理财观念，物质欲望等等。从原理上来说，财帛宫是星盘主人的 `养分`，是维持TA生活或生存的宫位，财帛宫如果在星盘上表现很突出，代表的是星盘主人比较“吃资源”，需要比一般人更多的物质条件才能过得和一般人一样好，从而在理财和对赚钱机会的敏感度上会比普通人更好，这样才能满足自己的物质需求，`会花钱才会挣钱` 说的就是这类人。真正财富的积累，看的是 [`田宅宫`](#田宅宫)。,https://iztro.com/learn/palace
03-宫位-008,03-宫位,`疾厄宫`,"疾厄宫是管理星盘主人的 `身体` 的宫位，也就是体质，现在很多紫微斗数排盘软件显示的是 `健康宫`，其实是不准确的，因为有些人可能很健康，但是身体正遭受着折磨，有些人生着病，但却享受着各种常人无法享受到的待遇。`疾厄`，除了有 `病患` 的意思在里面，还有 `苦难`，这是指的是身体物理层面的。很多人看到 `苦难` 二字就开始犯怵，其实大可不必。有的人非常喜欢 `极限运动`，这对于身体来说，是否是一种 `苦难` 呢？有的人不得不承受着996，007的工作，风吹日晒，这对身体来说，又是否是一种 `苦难` 呢？当然，也揭示了星盘主人对自己身体的态度，为什么有些人能坚持健身，能够很好的管理自己的身材，为什么有些人喝凉水都胖，从疾厄宫就可以看出一些端倪。

> **注意**
>
> 身体不舒服要及时就医，更不可因为疾厄宫 `强`，就挥霍自己的身体。",https://iztro.com/learn/palace
03-宫位-009,03-宫位,`迁移宫`,迁移宫是以一个 `入口` 的存在而展现在紫微斗数星盘上的，因为人是需要“伪装”来保护自己的，`迁移宫` 展现出来的特质，就是一种 `伪装`，或者是 `包装`。在社交中，经常会听到别人说 “我刚认识他的时候他不是这样的。” 或者 “你现在咋变成这样了呢，你以前不这样的。” 产生这一现象，就是因为相处久了以后，透过 `迁移宫` 看到了 `命宫` 甚至 `福德宫` 的个性。假如迁移宫在星盘上表现得“特别好”，那说明星盘主人特别会包装自己，比较会“立人设”，自然路人缘也就会比较好，这就是为什么说迁移宫好的人外缘会比较好的原因。反之如果表现得“特别差”，可能是星盘主人 `不善交际` 或者 `不修边幅`，抑或是 `亲和力` 差，这种不拘小节，不太在意别人眼光的个性自然路人缘就差一些，也比较容易被别人贴上各种标签，或者被疏离。,https://iztro.com/learn/palace
03-宫位-010,03-宫位,`仆役宫`,仆役宫又叫 `交友宫`。它显示的是自己的 `圈子` 和 `择友观`，你喜欢和什么样的朋友相处，你交朋友的眼光如何，你的朋友是达官显贵多还是酒肉朋友多，主要就是看 `仆役宫`，它一直是一个存在感很低的宫位，你也许会问事业，会问感情，会问财运，也会问父母，子女，问健康等等，但是几乎没有人问朋友。这也是可以理解的，因为朋友可选择性是很大的。另外，这个宫位并不能定位到具体的某一个朋友，所以这也是它被人忽略的原因之一。但是 `仆役宫` 承载着 `沟通` 的任务，这个我们会在 [按宫名分类](#按宫名分类) 的 `兄友线` 中介绍。,https://iztro.com/learn/palace
03-宫位-011,03-宫位,`官禄宫`,官禄宫又叫 `事业宫`。官禄宫的原理，是展示星盘主人的 `做事态度` 和对工作的态度。当然，如果你对自己未来的职业没有任何规划和想法，不妨也来看看自己的官禄宫参考一下，它至少会给你一个方向，告诉你适合什么类型的工作。这样你就会有针对性的去查缺补漏，将预设的工作中自己没有掌握的技能补起来。有一个很多人困惑的点是：“我还没有工作”，“我是全职太太”，“我是软饭王”，是不是官禄宫对我就没有影响？其实不是的，前面说了，官禄宫展示的是一种 `处事态度`，所以不管你有没有工作，官禄宫对你都是有影响的。对于学生而言，`学习` 就是自己的日常工作；对于全职太太而言，`照顾家庭` 就是自己的日常工作；对于软饭王而言，如何把盛饭的碗端得更稳就是自己的工作。,https://iztro.com/learn/palace
03-宫位-012,03-宫位,`田宅宫`,田宅宫是表示 `收藏` 的宫位，它除了表示 `不动产`，还表示星盘主人和 `家人` 之间的关系。古人非常重视 `家宅安宁`，所以会从田宅宫的情况来看星盘主人的福祸。一个和谐美满的家庭，当然会对人生有很大帮助，所以如果你田宅宫真的特别差，其实是可以考虑独居的。另外，在 [`财帛宫`](#财帛宫) 那一节中介绍到，田宅宫也表示了对财富的积累，这是因为田宅宫是 `财库` 位。财帛宫旺但是田宅宫破掉，很可能星盘的主人赚钱很厉害，但是花钱也很厉害的人。这就是那种又会花钱，又会挣钱的类型。有的人财帛宫很弱，但是田宅宫很旺，那TA可能是一个懂得开源节流，很喜欢存钱的人。紫微斗数中的宫位旺衰只不过是显示出不同思想观念的人而已，所以这些并没有 `好` `坏` 之分，只不过是消费观念不同而已。,https://iztro.com/learn/palace
03-宫位-013,03-宫位,`福德宫`,迁移宫代表了外在，想当于游戏里的 `皮肤`。命宫代表了本质属性，相当于游戏角色的 `初始属性点`，你是 `力量型`，还是 `智力型`，又或是 `敏捷型`，就从命宫体现出来。疾厄宫代表了身体的强弱，相当于物理抗性。而 `福德宫`，代表的是星盘主人的 `思想`，如果经常接触紫微斗数或者经常找老师看过盘的读者，应该会经常听到一些老师说要 `修福德宫`，其实，说的就是要锻炼出一颗强大的心脏，不以物喜，不以己悲，做一个情绪稳定的人。这样就不容易受到外界刺激而做出一些冲动或者错误的决定和行为。其他宫位很多时候都是处于一种 `潜意识` 的状态去互动，但是 `福德宫` 做出的行为却是一种经过了思考的行为，所以把福德宫锻炼得越强大，人生的容错性就会越高。,https://iztro.com/learn/palace
03-宫位-014,03-宫位,`父母宫`,"父母宫是十二宫里面唯一一个 `先于` 命宫而出现的宫位，也是在星盘中唯一不能选择的宫位。它代表了星盘主人父母(大多数时候看 `父亲`)，在 [`兄弟宫`](#兄弟宫) 一节中介绍到，与 `母亲` 的交互的情况要看 `兄弟宫`。父母宫代表了星盘主人的 `先天养分`，如果把星盘主人比做一棵树的话，那父母宫就是为树苗提供养分的土壤。有的树苗土壤肥沃，为树苗的成长提供了非常充足的营养，也有的树苗长在非常贫瘠的地方。可能很多人都希望自己含着金钥匙出生，这样人生就可以出道即巅峰，但人生不能尽如人意，就像我前面说的，紫微斗数讲求的是整张星盘的平衡。如果父母宫过于的突出，那其他宫位就会相对的弱很多。一旦离开了父母的庇佑，那星盘主人将会比普通人面临更大的挑战。

---

> **提示**
>
> 紫微斗数星盘的 `先天盘` 没有好坏之分，有的只是属性的差异。人类是群居动物，需要的是合作，既然是合作，那各种类型的职业，各种类型特点的人都是需要的。所以千万不要因为别人主观的认为你的星盘好或不好影响到你自己的心态。自己学习一些紫微斗数的常识，可以更加全面和客观的认识自己。",https://iztro.com/learn/palace
03-宫位-015,03-宫位,特殊宫位,除了上面显示在星盘十二个格子里的宫位以外，紫微斗数还有3个隐藏宫位，它们分别是 `身宫`，`暗合宫` 以及 `来因宫`。,https://iztro.com/learn/palace
03-宫位-016,03-宫位,`身宫`,"身宫是星盘主人个性的 `变化趋势`，它会对 `命宫` 的特质有一定影响力。命宫的特质属于 `先天特质`，而 `身宫` 的特质就是 `后天特质`，玩游戏的读者应该知道，游戏里的角色有先天的基础属性，比如

|属性|初始值|
|--|--:|
|力量|8|
|敏捷|4|
|智力|5|

这些属性创建角色的时候就已经决定好了，而 `身宫` 就是在升级过程中将获得的属性点加在哪个属性上，有的人喜欢加 `敏捷`，有的人喜欢加 `力量`，有的人喜欢加 `智力`。比如命宫同样是 `紫微星` 的人，会因身宫主星不同而呈现出不同的性格趋势，可能会更加霸道成为一个“暴君”，也可能会更加开明，成为一个“明君”。`身宫` 只会出现在下面6个宫位当中

- 身宫在命宫

    身宫和命宫同宫的人，想法通常更加坚定，自己认定的想法不容易被改变，自己的个性也更加的稳定，就比如说命宫是 `力量` 型的职业，后天加点也会偏向于加 `力量`。所以，命身同宫的人方向很重要，因为这种坚定不移的力量，会让星盘主人迈向成功的步伐坚定而沉稳。但如果方向错误，也是那种不撞南墙不回头的类型。

- 身宫在迁移宫

    身宫在迁移宫的人，会非常在意外人的眼光，也更在意自己的 `外在表现`，还是拿游戏来举例的话，会更加在意角色 `皮肤`。也更喜欢在外跑动。总之，建立好自己的外在形象，让自己成为大家尊重的人，就是他一生的目标。也因如此，身宫在迁移宫的人更加希望得到外界的认可。同样的，如果追求外界认可的方向如果正确，就会更加容易 `扬名立万`，但如果方向不正确，就很有可能因为使用“不合适”的方式而在声誉上受损。

- 身宫在夫妻宫

    身宫在夫妻宫的人，会更加重感情，拥有一份美好的感情，就是TA愿意为之付诸一生的 `课业`。情感，是人生中最为复杂的一个部分，对感情过于执着的话，更加容易 `为情所困`，也更加容易被 `PUA`，所以很多身宫在夫妻宫的人虽然渴望得到一份刻骨铭心的爱情，但因实际情况在被伤到遍体鳞伤以后选择远离 `爱情`，这其实也是本能的对自己的一种 `保护`。当然，感觉对了也可以 `有情饮水饱`，更愿意为了感情而舍弃其他的东西。

- 身宫在官禄宫

    身宫在官禄宫的人，会比一般人更加在意自己的 `行为`，他们会在接收到任务的时候比其他人更加在意完成任务的 `方式`。所以衍生出在意 `工作` 或 `事业` 这个含义。既然 `事业` 是自己所追求的目标，那身宫在官禄宫的人就比其他人更容易成为 `工作狂`，他们可以一心扑在工作上，心无旁骛的建功立业。但如果自身能力不足或者是努力的方向不对，在事业上磕磕绊绊，也会比其他人更加容易遭受打击。

- 身宫在财帛宫

    身宫在财帛宫的人，对物质的需求会比其他人更加的高，财富就是他们安全感的来源。因此，身宫在财帛宫的人更容易成为一个 `财迷`。值得注意的是，财富是每个人都喜欢的东西，而身宫在财帛宫的人尤其的喜欢，君子爱财，取之有道。不管是对感情，事业还是财富，过于执着，都不是什么好事，而在财帛宫，这种情况更加明显，因为财帛宫是真正看得见，摸得着的宫位，所以它更容易刺激人类去掌控它，拥有它，争夺它。

- 身宫在福德宫

    身宫在福德宫的人，注重的是 `精神` 上的享受。在 [`福德宫`](#福德宫) 一节中介绍到，它是象征内在精神和思维的宫位。所以，身宫在福德宫会加强这种对内在的追求，也更加注重享受。也正因如此，身宫在福德宫的人 `成瘾性` 就更高，更加对自己喜欢的人、事、物产生依赖。和前面笔者提到的身宫在其他宫位的 `方向性` 问题一样，身宫在福德宫的人如果这个宫位方向走错了，通常出现的问题也是最为棘手的，所以身宫在福德宫的人需要更重视自己的心理情况。",https://iztro.com/learn/palace
